GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "40000" ,"Oklahoma",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",9369,9850,10221,10857,11406,11743,12443,13089,14070,14794,15509,16194,16167,16600,17270,17801,18162,19007,19722,20283,20882
 "40000" ,"Oklahoma",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",2656,2785,2861,3084,3298,3337,3494,3671,3927,4155,4247,4409,4367,4444,4570,4559,4681,4929,5008,5189,5361
 "40000" ,"Oklahoma",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2535,2643,2684,2813,3054,3297,3628,3822,4145,4273,4494,4731,4807,4905,5096,5242,5272,5525,5822,5971,6070
 "40000" ,"Oklahoma",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",381,403,430,460,465,439,460,485,544,585,622,609,530,541,568,628,627,635,631,641,647
 "40000" ,"Oklahoma",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",661,674,697,695,687,683,730,778,845,909,987,1016,1030,1056,1071,1168,1200,1207,1254,1286,1326
 "40000" ,"Oklahoma",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1004,1022,1061,1137,1166,1203,1238,1296,1392,1493,1556,1661,1712,1781,1894,2018,2067,2172,2284,2315,2320
 "40000" ,"Oklahoma",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",915,989,1083,1226,1182,1201,1247,1353,1467,1550,1677,1780,1721,1853,2030,2160,2286,2455,2636,2739,2952
 "40000" ,"Oklahoma",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",1216,1334,1406,1441,1554,1582,1645,1682,1750,1830,1926,1987,2001,2021,2041,2026,2030,2084,2087,2142,2207
 "40000" ,"Oklahoma",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",200,273,321,333,423,487,448,415,363,410,382,505,434,390,381,400,390,435,410,468,472
 "40000" ,"Oklahoma",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",1408,1533,1642,1705,1913,2103,2067,2126,2190,2354,2406,2625,2666,2760,2857,3011,3054,3187,3256,3342,3470
 "40000" ,"Oklahoma",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1208,1261,1321,1372,1491,1616,1619,1711,1827,1945,2024,2120,2233,2370,2476,2611,2664,2752,2846,2874,2997
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",20890,21801,23045,24214,24721,25475,26323,27960,29527,31097,32221,32497,31457,32127,33329,34054,35039,36560,38052,39287,40805
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7828,8052,8575,8914,8894,9042,9274,9975,10550,11186,11525,11192,10276,10579,11039,11282,11658,12120,12331,12462,12885
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2931,3116,3386,3412,3378,3494,3536,3788,3983,4121,4190,3713,3284,3367,3444,3556,3745,3938,4139,4284,4531
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1217,1299,1383,1347,1345,1373,1300,1331,1354,1314,1308,1053,921,956,977,1045,1102,1158,1254,1304,1377
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",678,713,787,798,780,798,831,917,995,1060,1068,970,837,853,849,877,930,985,1032,1076,1152
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",770,821,902,945,933,989,1059,1164,1228,1300,1349,1245,1095,1112,1142,1145,1207,1263,1314,1363,1451
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",265,282,314,322,320,334,347,376,406,447,465,444,430,447,476,489,506,531,538,541,551
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4897,4936,5189,5503,5516,5547,5738,6188,6567,7065,7335,7479,6992,7212,7595,7726,7913,8182,8193,8178,8354
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1950,1989,2045,2135,2216,2273,2375,2562,2668,2838,2982,3030,2962,2983,3077,3140,3222,3371,3472,3470,3523
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",890,896,918,918,906,900,885,941,990,1036,1009,954,906,942,989,1024,1038,1061,1084,1103,1129
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",611,538,585,741,650,575,643,775,918,1034,1109,1238,874,987,1159,1146,1139,1079,825,723,804
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1446,1513,1641,1709,1743,1798,1835,1911,1991,2157,2235,2257,2251,2300,2370,2416,2513,2672,2811,2883,2899
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",13063,13748,14470,15299,15827,16433,17049,17984,18977,19912,20696,21305,21181,21548,22290,22772,23381,24440,25721,26824,27920
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",12674,13283,13982,14707,15211,15761,16359,17280,18314,19167,19937,20427,20267,20596,21253,21640,22194,23215,24481,25496,26572
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",4154,4371,4576,4827,5114,5330,5469,5727,6052,6294,6511,6668,6731,6655,6871,6949,7115,7330,7620,7822,8062
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2455,2563,2698,2871,3136,3474,3630,3917,4222,4457,4732,4924,5103,5277,5448,5561,5710,6077,6581,6881,7181
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",823,855,920,961,948,906,933,963,1010,1075,1134,1139,1042,1034,1079,1114,1173,1238,1264,1337,1400
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",972,995,1079,1067,1070,1080,1122,1192,1255,1311,1393,1418,1377,1410,1432,1516,1560,1635,1723,1820,1924
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1356,1393,1473,1546,1546,1584,1670,1771,1894,1994,2078,2097,2008,2046,2125,2222,2319,2456,2659,2765,2878
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1474,1573,1648,1762,1678,1655,1687,1767,1887,1937,1956,1982,1833,1990,2075,2051,2100,2199,2289,2363,2513
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",1440,1533,1587,1673,1720,1732,1847,1943,1994,2099,2133,2199,2172,2184,2223,2226,2217,2281,2346,2508,2614
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",389,465,489,592,616,672,690,705,663,744,759,878,914,952,1037,1132,1187,1225,1239,1328,1348
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",1824,1936,2002,2208,2292,2454,2531,2690,2725,2886,3017,3214,3379,3541,3737,3936,4041,4191,4416,4654,4778
 "41000" ,"Oregon",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1436,1471,1514,1616,1677,1781,1841,1985,2062,2141,2257,2336,2465,2589,2700,2804,2854,2966,3177,3326,3430
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",20455,21552,22812,24381,25456,26357,27858,29331,30877,32241,33563,34580,34081,35267,36561,37222,37997,39152,40252,41370,42819
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7175,7466,8033,8530,8732,8960,9481,9916,10283,10566,10894,11052,10626,11074,11632,11826,11988,12156,12178,12299,12586
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2497,2679,2900,3041,3145,3285,3405,3569,3587,3557,3620,3434,3274,3417,3560,3666,3756,3829,3950,4029,4170
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1048,1130,1214,1232,1295,1361,1382,1417,1351,1253,1270,1107,1079,1176,1234,1300,1351,1405,1481,1499,1532
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",552,581,626,679,706,738,759,813,850,854,861,836,764,774,789,802,811,815,845,882,922
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",585,636,697,744,773,804,855,911,944,982,1001,1011,960,977,1012,1036,1059,1062,1076,1093,1140
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",311,332,362,385,371,382,409,428,442,468,488,481,470,490,525,528,535,547,548,554,577
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4679,4787,5133,5489,5587,5676,6075,6346,6696,7009,7274,7618,7352,7657,8072,8160,8232,8326,8228,8270,8416
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1710,1736,1828,1920,1966,1993,2135,2162,2256,2350,2464,2593,2582,2606,2656,2724,2723,2725,2747,2773,2784
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",898,931,983,1011,972,959,997,997,1011,1010,1006,993,973,1004,1042,1044,1051,1060,1064,1068,1066
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",518,456,499,625,611,571,673,825,985,1090,1166,1343,1020,1192,1441,1421,1376,1322,1027,927,995
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1552,1665,1823,1933,2038,2153,2270,2362,2444,2559,2638,2688,2777,2856,2932,2971,3083,3218,3391,3503,3571
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",13280,14086,14779,15852,16724,17397,18377,19415,20593,21674,22669,23529,23456,24193,24929,25396,26009,26997,28074,29070,30233
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",12654,13335,13954,14950,15703,16320,17251,18258,19414,20361,21289,22024,21951,22690,23381,23814,24380,25317,26386,27289,28397
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",3210,3347,3494,3723,4001,4108,4268,4466,4780,4995,5192,5375,5408,5473,5633,5760,5977,6276,6563,6807,7059
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",3180,3294,3406,3590,3888,4156,4419,4724,5019,5250,5508,5728,5875,6204,6426,6580,6675,6911,7250,7515,7805
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",796,843,898,972,992,965,988,1032,1059,1087,1099,1116,1069,1098,1165,1193,1242,1293,1343,1372,1404
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",871,928,972,1029,1049,1091,1184,1262,1315,1390,1479,1554,1587,1634,1641,1721,1797,1823,1923,1994,2062
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1116,1161,1182,1276,1318,1373,1438,1518,1598,1664,1765,1809,1799,1878,1976,2073,2148,2225,2338,2408,2431
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1678,1807,1954,2171,2109,2183,2317,2520,2775,2931,3068,3182,2970,3106,3213,3147,3180,3311,3406,3450,3693
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",1801,1954,2047,2189,2346,2444,2637,2735,2869,3045,3179,3259,3243,3298,3327,3340,3362,3478,3562,3744,3944
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",626,751,824,902,1021,1077,1126,1157,1179,1313,1379,1505,1505,1503,1547,1582,1629,1680,1688,1782,1836
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",2266,2453,2590,2737,2987,3188,3312,3496,3652,3884,4088,4250,4332,4403,4489,4571,4679,4831,4964,5146,5349
 "42000" ,"Pennsylvania",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1640,1702,1765,1835,1966,2111,2187,2339,2473,2570,2709,2745,2827,2900,2941,2989,3050,3151,3276,3364,3512
 "44000" ,"Rhode Island",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",20096,20942,21986,23918,24911,26150,27905,29506,31468,32887,34209,35066,34694,35505,36576,37253,38099,39536,40878,41934,43193
 "44000" ,"Rhode Island",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",6246,6377,7011,7791,7999,8454,9018,9478,10060,10230,10378,10255,9763,10069,10428,10636,10874,11313,11486,11809,12348
 "44000" ,"Rhode Island",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",1790,1911,2141,2390,2493,2740,2917,3042,3142,3169,3121,2858,2698,2784,2865,2924,3029,3175,3290,3401,3565
 "44000" ,"Rhode Island",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",731,810,895,993,1049,1154,1213,1187,1170,1087,1071,909,890,949,973,995,1049,1132,1168,1168,1203
 "44000" ,"Rhode Island",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",395,416,466,531,550,622,659,708,738,762,736,681,614,620,635,658,677,705,734,786,857
 "44000" ,"Rhode Island",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",427,436,496,545,585,637,684,752,816,862,829,793,738,736,749,747,766,768,783,809,833
 "44000" ,"Rhode Island",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",237,250,284,322,309,326,361,395,417,458,486,475,455,480,509,524,538,570,605,637,672
 "44000" ,"Rhode Island",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4456,4466,4870,5401,5506,5714,6101,6436,6918,7062,7257,7397,7065,7285,7562,7712,7845,8137,8196,8408,8783
